-鱼,太难受了。,力荐
JAVA,知识分子在强权和利益面前显得一文不值。校长的情怀，奎山的贪财，铁男的正义，一曼的浪荡，铜匠的单纯，佳佳的纯真，都被碾压。过去的让他过去只会更糟！,力荐
SonGoku,好看 喜欢配乐,力荐
Reverie,偶有生硬，不强求。歌好听，人烂漫又不知所措。喜欢一曼剪头发的回顾镜头，都是天真的场景（不想人来管的天真）。,力荐
跑步达人,电影充分展示了各种各样的“知识份子”，老、中、青、男女、老少，这部电影也许在探索，什么样叫做知识分子？,力荐
风行,有的东西就留给话剧吧,推荐
偽浪,不懂话剧 国产不错的了,推荐
Sattva,牲口说：“来，让我教教你们这帮自以为喝了点墨水的非牲口 怎么做人。”,推荐
白。,和苏日古和同彤姐一起,力荐
我炸酱面阿,这片最大的bug就是男人心太狠了，一夜翻云覆雨没用真心就能彻底毁了两个男人？郎心如铁啊！,推荐
修纳,过誉了,还行
悠竹小萌,不是喜剧么，为什么那么悲伤 。很喜欢,力荐
瓦里安周,强推！,力荐
金谷奇谈,虽然看的是枪版，但是越看越有味道。一曼真的很美，可惜了额,还行
曾经日出日落,人生想要活得自在是多么困难的一件事，在追求自由的过程中我们总是会受到他人的有色眼光，刻薄的语言攻击，甚至有人会为了维持该死的规则而牺牲我们，为小曼的悲惨命运而感到悲哀。,推荐
少年牧羊人,还不错，到处都是讽刺意味，但是情节完全是乱的，有点为了说故事而说故事，完全没有逻辑性，国内拍民国期间的电影都好喜欢用魔幻手法……,还行
七寻寂落,谁他妈说这是个喜剧？五星。,力荐
寻逆,明明是喜剧！看的人心绝望,力荐
怛兮/,说是喜剧， 却甚是悲人。,推荐
苏,黑色幽默 结局有点仓促 婚礼的时候还有冲突点 本以为平淡结束了 音乐很好听 电影语言并没有很多 倒是很想去看话剧,推荐
lee,incredible China,还行
寂寞生存,可以，剧本完整,推荐
WhongN,民国，延安,推荐
Aaltopius,话剧不适合改成电影的实例,较差
浮。躁，,最残酷最丑恶的电影。看得心里很不舒服，可是真是个好电影！,力荐
是妖不是兔,感性评论了，开始搞笑的部分有些没进去状态，看的略微尴尬，最后却被这洒脱直率的姑娘感动的一塌糊涂，好希望她也能被好人深爱。那满天飞舞的蒜皮印象深刻，那迷离深情的曲调最后听来却悲伤。那么欢脱乌托邦的小组最后也成了一段幻影，过去的如何面对？珍惜眼前,力荐
萝卜不是菜。,好人性的东西，没大看懂,力荐
petalcee,深刻得恰到好处，符合我对人性的认知。,力荐
荷马他妈,人的恶 有时候并不自知。,推荐
roslyn113,不懂张一曼为啥要死,推荐
豆逗窦,你们说说说这电影究竟好在哪我怎么没看出来？剧情建立在无理取闹上，台词也充满着中二气息，还是打着做教育的名头黑来黑去，and 里面的美国旗竟然是五十颗星的道具组能不能讲究点！也许是我out了跟不上你们的审美，要是话剧就好了。,还行
Jason Ray,带着看喜剧的心去电影院，看完后好难受,力荐
J先生,在现有体制下已经做的足够好了，每一个看过的人都清楚，这根本就不是喜剧！,力荐
八百炮兵,酒心巧克力，有点野,还行
松鼠叫声我不会,不错的电影,推荐
景浠,【驴得水】不后悔在备考期末的时候放弃了卷福去看了这个片子 一部打着喜剧旗号的魔幻现实主义悲剧 一种刺痛感有多刺痛呢 就是喜剧看到我哭了出来并且不是笑哭的这种刺痛感 有关女性 有关知识分子的尊严 有关这个社会这个现实。,推荐
王全蛋,话剧更好，喜欢话剧版赵一曼。,还行
你二妹妹,四星给那首歌和大蒜雪花以及颠落的彩球；其余的一切都太刻意了 为主题而强硬扭转加塞情节；有必要把台词加粗放大吗？,推荐
朝来寒雨,@乾翼国际影城,推荐
严大岑严小岑,终于刷了驴得水，虽然开心麻花的话剧痕迹很重，虽然故事讲得太刻意，但还是被几个地方戳中了泪点（很有可能是因为年纪大的缘故），无关立意，只为情感。PS被主题曲惊艳了一把，好听，想二刷长脸doctor了,推荐
青木蓝,看完以后心里压抑了很久啊,力荐
要刺猬优雅,很喜欢这样的修辞手法，平平的淡淡的叽叽喳喳的，一闹一闹的就结束了……喜欢给人下定义的尿性嗯可以理解理解，给电影也要下个定义的实在是搞不懂,力荐
麦子,舞台剧的感觉重了点（毕竟话剧改编），但绝对是一股清流。快去看。,推荐
Richey,“女儿是水做的，男儿是泥做的，我见了女儿便觉得清爽，见了男子便觉得污浊不堪” 破鞋破不破未可知，那穿鞋的人倒是丑态毕露。一曼老师剥蒜唱歌撒蒜皮儿那段，真是浪漫，爱上她555,力荐
披头,营销让人感觉是一部喜剧，但它太严肃了，甚至有些悲，如果抱着看喜剧去看的话应该会失望。剧本极佳，张一曼太出彩了，压过来所有男性角色。,推荐
jungjungjung,非常棒！！！！,力荐
渺无飘渺,卧槽  神了,力荐
江湖之亮剑者,讽刺意味极强的一部电影。人物个性很鲜明，演员塑造也不错。看着有些压抑，有些悲伤，有些人可能还会愤愤想到自己。走出电影院不久，回到现实生活中，突然感觉有些无奈，仿佛电影中的情景会出现在当先或者未来，而自己却无法置身事外或者无力解决。。。,力荐
Light,超喜欢张一曼。,力荐
梦行客,故事挺好。确实存在为了讽刺而过于戏剧化的丑化，有令人不适。,推荐
早阳飞,校长为理想而没了原则，魁智的自私自卑，那个海色厉内荏的蛮横，铜匠识识之后的刁毒一直在，平时藏着，只到利害关头全显现出来，而在平时繁花锦簇时都藏了起来。魁智说一曼那几句话完全是日常生活里旁边同事会说的。只有一曼，没藏过，想活得自在，却被残害。还有越是利益冲突大的地方，人性越容易泯灭,力荐
凛,角色们那么真实那么美好那么容易被摧毁 感动畜生的深情 只可惜畜生就是畜生 喜剧的外壳 悲剧的内涵,力荐
大角,掩饰一个谎言需要一个更大的谎言，终于有一天这个越吹越大的肥皂泡破了，我们都解脱了。。。吗？,推荐
楚山小虎,马景涛后继有人，一路咆哮，满是刻意，今年国产“矮子电影里的将军”，难得一见的鸡肋电影。,还行
老一,哎，开放提前了100年的性观念，什么时候中国才能像欧美国家那有，想睡一个人就真的可以随便睡一个人，而不被人指指点点说放荡婊子,推荐
Ann,这个还是适合话剧，尤其批斗那一段。,还行
猎虎者,超级棒的剧情和表演，不走套路，满满的真诚和用心！赞啊！！,力荐
墨守卿安,剧本很不错，但是拍的完全不像电影,力荐
鲁迅,好电影，没得说,力荐
坚记牛腩粉,话剧应该很精彩，但作为电影流畅度稍微打折,还行
花花,超赞啊，神编剧,力荐
微笑的错觉,看了让人难受的电影，知识分子总归在枪杆下弯下了脊梁，利益面前，各有各的考量，便出现了不断圆谎的荒诞乱象，不过现实可能只会比这电影更加荒诞吧……趁着嘟嘟睡觉，连看两场电影，棒棒哒,力荐
Oyster,本来以为是喜剧，结果看到后面一句话也说不出来。各种荒诞但又各种现实，结局差了点什么，小姑娘不去延安更好些，演一曼这个演员一生推，自由活泼的眼神和后期绝望崩溃演的太好了。孙佳和铁男争执那段孙佳眼泪逐渐爆发也很好，但是第二个镜头一看脸就和刚才不一样，缺一点点细致。铜匠变化太大。,推荐
CeciliaCccchen,好故事 好演员 唯一的问题就是太像有大布景的舞台剧 去电影符号的电影还能不能称为电影？值得思考。但真的值得点赞… ps 以后能别喜剧就东北话吗？这点是我最腻歪的了。,力荐
Reira,看完感觉世界好黑暗，社会好复杂，每个人都在想方设法地糊弄下去，目的只有一个，钱，钱，钱。,推荐
海蓝星人,好故事越来越多了。,力荐
零零零,前半段一直在笑，看到一曼头发被减了躲在桌子下那一幕的时候，我就再也笑不出来了，铁男跪着说别开枪别杀我我错了的时候，我突然觉得坐立难安甚至有点想哭,力荐
blues,想到一句话“只可同甘苦，不可共享福”，劣根性。希望开心麻花继续保持品质，坚持自我。,还行
鲁R59CNG,在豆瓣标记了六百五十部免费电影之后，终于在朋友的陪伴下去电影院花钱了，走出影院，压抑的心情让那个雨后的夜晚更觉彻骨，对孤独的恐惧深深地袭来。第一次有人陪去看电影的兴奋，跟观影之后的悲凉正在进行激烈的碰撞，整个人的情绪陷入了空前的扭曲，这部电影真的不错，但是我不能给五星,推荐
阿飞,台词功底，剧本，导演都诚意满满,力荐
看冬雪的候鸟,想表达的东西太多了，就有点太满，找不到重点的感觉，剧本和演员都没问题，好多设计让人感觉主创们为了过审，真的煞费苦心。,还行
老朱住树屋,本来5星的…随着剧情发展渐渐变成了2星…舞台剧还是就在舞台上演吧。,较差
想不想都是错,笑的人想哭,推荐
刘老胖儿,转场太跳、人物转变太硬、影像不够“电影化”，OK OK这些都有啦。但是怎么样呢，时不时爆发的笑声、突然集体的屏息，甚至是留下的泪，以及走出影院的沉默不语，这些都是真的。至少现阶段，我是把感受放在理论之前。于我而言，话剧感带来的不适远远没到影响故事体验的地步。,推荐
星空舞状元,喜剧,力荐
螃蟹boss,舞台化，笑声迭起，插曲迷人。值得一看。喜欢一曼的不羁。为了利益制造一个个越来越大的骗局，这种手段却我觉得司空见惯…大概真的是劣根性。情节有趣但其实残忍，裴失去一曼，一曼失去美貌，铁良失去佳佳，佳佳失去正直，校长失去佳佳，所有人都失去了最初的理想和最珍视的东西。可惜最后结尾太仓促。,推荐
随往事疲倦,知识分子的软弱性，虚伪性的典型表现,力荐
七彩小汤包,看的心里很难受，可能因为对人性的剖析太过直白和赤裸吧，好片。,推荐
守候||绿油油的小嫩草,想做一曼“不自由毋宁死”，但其实是铁男，老百姓大都是铁男吧，起初会愤怒，当遇到强大势力后都变成了小绵羊，以为世故就是成熟。铜匠的变坏最让人毛骨悚然，长期被压迫的人得势后并不会感恩珍惜，而是成为更坏的坏人。不要再装逼说舞台剧感强，明明电影受众更广！今年最牛逼的电影，没有之一！,力荐
百分之百女孩,画面摄影满分，最后彩球跃下山坡想到youth，一曼说我就想活的自在点啊，但后半段对人物性格的改变还是有点牵强啊，怎么就被打倒了呢，整体还是荒诞幽默我是喜欢的,推荐
光怪与陆离,本来只是打发时间看看。没想到意外的好看，不到十个人的电影院里却满满都是笑声。虽然是群戏但是人物都挺饱满的，给编剧点个赞。,力荐
missivven,“过去的如果就让它过去了，未来只会越来越糟。”,推荐
cloudfuture,本以为是喜剧，原来是悲剧,推荐
millennum,为了更强烈的表达 呈现所有的丑陋与阴暗 从头到尾越来越压抑 什么悲剧都能衍生出来的感觉 很中国 让我感觉是中国版的七宗罪 最后一个可以让人猜测的镜头尤其可怕 想表达出来的都很明显的做到了 但这种方式 无法认为是一部好电影,还行
洋娃和小熊跳舞,老裴铁男俩人的人性转变让人觉得太突兀了，但完全在情理之中，这里或许可以拍的更深刻一些。电影看完让人觉得很难受，却也让中国电影界看到了一个有好剧本的话剧团伙究竟多恐怖。,推荐
杂货铺博士,评论里有批评话剧痕迹过重的，讲的有道理。所以给四星吧，除此之外，应该是个好本子，也是好表演。佳作！,推荐
s@s,演员演技到位,推荐
V-soulcube,没看就多少知道点打的是什么牌，算了，不凑热胡闹了，看不看都行，不看也罢了...,较差
小慈,话剧感很重啊 但是看的心很塞,力荐
暗夜之旅,嗯,还行
不要香菜,本来只想哈哈哈，没想到被剧情啪啪啪打脸，睡服，是学到的新词儿～纪念下10.30,力荐
DickHou,全篇无笑点，作为宣传定位的喜剧片，一星。作为剧情片，四星。,还行
阿九。,感谢还有开心麻花的电影。整个电影看完心里好难受。,力荐
浅唱灬弦歌,"看之前他的标签是“国产”、“小成本”、“喜剧”，放在大多数电影上八成就已经是烂片了。很庆幸花了两小时去看了这部小成本黑色喜剧。这部电影背景放在了1941年的中国，着眼点很小，一头驴，一个校长，四个老师。但在一个个串联的幽默中，让观众在笑完之后一阵深思。",力荐
小唧,唉 那首歌 真是让人悲伤 人活着真是不容易 想要自由自在的活着更是不容易,还行
夜小安,特派员的助手,力荐
Ocean Lau,结束后能让你坐着把演职员表都看完的电影。,力荐
时尚疯,嗯！,力荐
会飞的猫,前半部分因为抖喜剧包袱，显得有些无聊，后半部进入悲剧阶段，明显好看许多……人性的复杂程度是我们永远无法想象的,推荐
小矜持﹌,好听,力荐
旺财,Incredible China.,力荐
denise的denise,国产佳作啊，很讽刺,推荐
莫明其妙,苟利国家生死以，岂因祸福避趋之。稻花香里说丰年，下一句啥来着(๑• . •๑)PS:佳佳最后也难逃一死😷,力荐
李天阳,驴得水不是什么好电影，张一曼也不是女权主义,还行
Vagina,结尾不太好……劳资奔着喜剧去的，最后搞那么压抑,推荐
邱森旺,每个人的演技都尽职而且恰到好处——精心设计的故事和时代主题才是真正的主角。在当前背景下看，冲突和讽刺尤为明显。,力荐
大隐,喜欢，有笑点，后面也莫名忍不住眼泪...一起去看的，他觉得不能忍受.那么问题来了，两个看电影三观不同的人，能在一起吗...,推荐
邹芷若,并不是所有人的爱都珍贵，你看铜匠的。,推荐
乌力吉,追求自由的人，死了；愤怒的人，成了听话的牲口；宽容的人，成了小人；淳朴的人，成了恶棍；正面向上的人，总在行骗......忘掉过去吧，才能继续活下去。via 21a,推荐
漫砂,毛骨悚然。,力荐
海贼墨墨,不忍心给电影打四星，赶了个晚场，在下映前看了。抱着看喜剧的心情，看完太沉重。一曼的歌声太美，结局太凄凉,力荐
@牙牙乐有营养,只有我一个人看着看着想到布达佩斯大饭店吗？整体节奏感好相像…把舞台搬到大山里  摄影构图完美  剧本完整  配乐卡的准  为什么不给五星呢？,力荐
西水岭,里面有首歌力荐 电影就四星吧,力荐
海宝,前半段那么欢乐，后半段突然就整个人都不好了，讽刺剧果然很讽刺，每次听到知识分子四个字的时候都感觉在被打脸，如果过去的就让它过去，那只会更糟。,力荐
张锅包,so sad,推荐
绿瞳猫,如果是话剧，可能更好。,推荐
周宇祺丶,前半部分比较平庸 倒是有些惊喜 比较具有讽刺意味 喜欢一曼的表演 那个佳佳挺可爱的,推荐
木木Jou,三点五星，看完后有种莫名的悲哀，形式上的不规矩还不至于给它低分。,还行
echo,电影是好电影，但是话剧还是应该更好看,推荐
AShearer,非要扯上政治 呸,很差
愤怒的老棉裤,难得一见。,力荐
知我者,看了这剧让我觉得中国的电影还不是那么不堪，去年的夏洛特烦恼今年的这个剧都给人以惊喜。,力荐
一朵药片,电影很不错，看到泪流满面，推荐。,推荐
sophie的熊,每个人物的性格和心理变化刻画的不错，寓意在，但故事不够丰满。,还行
lu姑娘爱喝粥,任何欲望皆有代价 欲望的沟壑一步步让你失去那些天真纯洁透明的样子 和拥有的最美好的东西,力荐
屎丸,前排几位大哥你们不要笑这么大声好吗  confusing……,推荐
橙汁,被张一曼扎的心疼,力荐
Nightwish,前面很无聊，睡着了,还行
天天打鸡血,您就闭着眼睛看吧，有什么可抱怨的，只当过过瘾。虽然说瓶子简陋的像个塑料夜壶，可酒是真好酒。对我们这些中国影迷来说，天天抱着路易十三茅台的瓶子喝尿也不是办法呀！,推荐
小辫儿西,高级黑 喜剧的最高境界就是悲剧。,力荐
tradition,不错，其实不是喜剧片，类似姜文鬼子来了，影射国民性和专制体制对人性的摧残和义和团般的所谓群众运动，这点自孙中山畜类统治的广东，所谓的国民运动批斗士绅到文革，一脉相承,推荐
AnidSun,所有的喜剧都是悲剧，剧本太好了，但是话剧感太强不像电影,推荐
耳朵注册的豆瓣,电影拍出话剧的感觉是什么意思呢,力荐
Abigail小双双,喜剧是外衣，这其实是部讽刺中国的悲剧。一切悲剧都源于人的虚荣，贪婪，以及中国人的奴性。而两位天使般的女性，却为此付出了沉重的代价。悲剧就是把美好毁灭给你看。天使带来了美好，而美好被人给毁了，天使也远走了。,推荐
ayanamist,难得有作品，能如此完美的描述，什么叫，大型魔幻现实主义,力荐
一清,电影拍的确实很话剧，不过比某些国产电影好太多。女主的颜虽然不是我喜欢的类型，不过，演技好棒，挺有味道的。女主抽自己耳光，还有被强迫剪头发那段戏，看的我心里好难受。昂~~,推荐
廖悠然,喜剧之后的悲剧，悲剧之后的恐怖,推荐
俞知乐,不错的电影，一直认为剧情的推动应该遵从人物性格，我觉得这部电影把握住了这一点，而且即便到了最后电影依旧保留住了孙佳作为希望，真是深深地松了一口气。,力荐
陆仁丁,第一次看到这一种电影，结束了，观众还不忍离去。。。确实是今年最好的电影。,力荐
BboyWeslee,想操女主角,力荐
半夏轩轩君,哭的稀里哗啦,力荐
我樂苦多,荒诞,还行
dragonbonheur,很有现实意义的，黑色幽默，让人体寒，看完了觉得很沉重，佳作，本来奔着类似于夏洛特烦恼的喜剧片去的，看完了，最后居然没笑出来，影厅里的女人，给看哭了,力荐
ifish,进入剧情的有些慢，摆脱不了舞台剧大嗓门急性子的梗，后面矛盾激化有点看头，友谊的小船说翻就翻呀。政治意味很浓，虽有对上层运作的讽刺和揭露，但是设定是国民党时期呀，最终选择投奔延安，社会主义好呀，想到这里，我默默的减了一星。,还行
🐻,观众什么都看得出来 教育体制也好 人性也罢 反正女性不该成为牺牲品 还有一件事儿 有文化也不能改变一个人的本质 所以还是没用,力荐
雨燕惜露,不足：本片舞台剧的感觉比较明显，人物和场景都很集中，没啥大场面。但优点也很突出：其主旨，从探讨教育和体制，升华为探讨知识分子命运、探讨人性、探讨我们每个人的底线。喜剧元素就不多说了，开心麻花绝对是当今喜剧界的翘楚！需要提醒的是，不要带孩子去看，部分台词比较污,推荐
个斑馬也,值得女权斗士一看：）,推荐
APRIL,不能否认影片的优点：立意，表演技巧，搭配的音乐，摄像。但是看完了让人很不舒服，作为一个久经考验的观众，看了30分钟就知道后面隐隐要悲剧，要讽刺，要借古喻今。但是没想到每个人的转变这么生硬恶心，所有的用意都摆明了在那里，就像小时候做过的语文阅读理解，拼命想问你有没有理解中心思想？,很差
Kanon,真是说不清楚，酱油和白酒，红楼梦和哈姆雷特，悲喜剧和闹剧，革命和贪腐，理想和现实，这样杂七八啦地混杂在一起到底是什么味道，就是这部电影的味。,还行
KM,看完电影后，坐在影厅突然泪如雨下，张一曼的一生就这么没了，她是强权的牺牲者，是利益的灰烬，是人性的悲怆。原谅她一生放荡不羁爱自由，却没了生命。,力荐
玛丽莲,对于国产商业片来说真的不能要求太多，但是幽默背后的立意好确实让电影清新脱俗。不过真满篇的TMD和隐晦黄段子没哔掉是怎么通过审核的😂,还行
废水,结局再痛快点就好了,力荐
Lorrain,今天去看了  推荐下,推荐
Neysa_,笑着笑着就哭了 怎样的选择都是人生,推荐
Black Swan,不可思议的中国 看完久久不能平复,力荐
董儿歌,为了表达人性而扭曲人性，着实喜欢不来,较差
一娃,非常好，全程无尿点，幽默讽刺，结构精巧，女主演演技很好，唱歌很好,推荐
小魔魔一号,话剧的形式，电影的镜头，犀利的情节。不要去刺探人性，因为人性一刺探就破。本来以为是喜剧，给我带来的震撼无法形容。人物形象和人性的转变那么顺理成章，一场闹剧，以喜剧开始，终以悲剧结束，开心麻花团队，挺牛的。片中那首，我要你，真好听,力荐
浪里个浪,感触最深的角色就是一曼了讲个笑话，你可别哭，可我还是哭的稀里哗啦的,力荐
别对我吐舌头,演员用力过猛了~看着心累的很，整部片子从头压抑到尾。,推荐
OCEAN™,看完驴得水，记住张一曼。,推荐
昏暗的黑,看完的我笑不出来了，旁边的人留下了泪水,推荐
dpk92,看完心里憋着股气，不是电影不好看，绝对佳作没的说，抛开电影的画面质感不说，里面的角色刻画的极为出色。人们的原则和底线难道就那么脆弱吗，锋利的棱角，能够对抗世界的勇气，难道在威权面前就那么幼稚吗，留得青山在，不怕没柴烧，等到我们拥有整个青山的时候还是那个坚持原则的我们吗？,力荐
白茶清酒,年度最佳不解释，我很开心能看到这样的电影。,力荐
川哥爱,本片借荒唐喜剧来讽刺了民国怪相，更是借往讽今，乃至于唯一单纯的角色是个外国人。本来这种难得的国产讽刺喜剧的好本子能够有更好的发挥空间，可惜创作者基本还是延续了话剧班底导致全片十分话剧舞台化，除了台词缺少其他电影应有的信息表达，有些遗憾。,还行
Nancy,20161028@大地影院望京新天地，对我来说，剧本太熟悉，演员太熟悉，不只是一部电影那么简单，几乎想推荐给所有朋友的去看，以至于根本无法特别客观，我必须给满分。素汐加油！,力荐
danxuan,是部好电影，是部好话剧，就是太压抑。。。,推荐
叮叮,看着看着笑了，笑着笑着哭了，给你讲个笑话，你可别哭,推荐
Sarah,一曼这个人物不够丰满，怎么这个阅人无数的女人因为被剪了头发就变疯了？最后居然还自杀了……这种女人的内心得是多么强大才能随便就去乐呵呵地“睡服”一个完全不活在同一世界里的小铜匠呢？,还行
姝,舞台剧色彩太浓了，也许是我欣赏不来话剧，让我觉得有些地方过于歇斯底里，太闹腾了。,还行
K.Garnett,低俗幽默，全场苦笑，导演脑残。,很差
排骨先生,剧本不错，电影一般。,推荐
西桔,《驴得水》几个主要人物的故事走向，让人感觉电影后半段是为了悲剧而悲剧，为了反差而反差，为了虐心而虐心。,推荐
阿纪,虽然看得我很不开心或者很不舒服，但还是建议很多人去看一眼。话剧体、很闹、批判有点过，演出来的坏。,推荐
Andrew Blue,大陆版悲惨世界，但是故作深刻,还行
小水,脸谱化严重。。。逻辑存在问题。只能说总体是一个好片子,力荐
will,黑色幽默，看完整个人都不好了,力荐
为谁开茶花满路,铜匠穿上貂皮后，或许我是被女主附体了，不管银幕上抖了什么包袱，影院里有多大的笑声，我都笑不出来，心里满是紧张、难以置信、悲愤的情绪。这时我才体会到喜剧内核是悲的真正含义，喜剧的源头真的是观众的嘲笑。这是一部优秀的高级喜剧，无需任何煽情，它让观众在影院大笑，却把眼泪洒在回家的路上。,力荐
Mitty,QAQ好看。不怎么看话剧的我只好以好看定义。我去你妈的净说漂亮话的裴奎山。随着剧情发展你会非常气，气人怎么可以这样，怎么就可以翻脸，怎么就可以妥协，怎么就可以屈从，更可气的是，想到换作是你，你也必然这么做，而且还有可能更糟糕更软弱。没有一名学生的利益微观“教育”，像极了初中。,力荐
乌尔禾,三星半,还行
剑雪,无奈啊,推荐
违规电器,毫无疑问，好本子对于电影的作用是巨大的。但是别仗着本子好就忽略了镜头语言以及人物性格的合理性。,还行
Murphisensei,我感觉 除了涉及 荡妇羞辱 之外，这部片子想讲的还有很多,力荐
啾啾啾,影片里每每该扛事儿时 男人们就只会把担子推给女人们，然后自己躲在后面 等着女人替自己实现梦想 带来金钱 以及保命。,力荐
阿阿三,看一部喜剧看到最后出了影院半个多小时没笑过,推荐
电影频道道长,原以为是喜剧，缺失个北路内核，残忍的几乎看不下去。,还行
崔献丑,愿此生做一个像一曼一样的纯粹并有流氓气质的女性！,推荐
八廓街浪人,前半段尽是荒诞笑料，后半段却是压抑愤懑。影射了太多，把人性的丑恶描绘的淋漓尽致。整部电影，干净的人就只有佳佳一个了。看完电影，只想说一句，fuck！,推荐
清色🍁,稀罕的荒诞剧，可惜用力过猛了点，拍摄的技巧完全不行，完全没体现那个时代的特征，没看到更多的渲染，只是在流水线的叙述一个故事，也有可能是成本太低的缘故，收放也不够自如，如果剧本差些就是部大烂片了，还好，剧本很优秀,推荐
代号IX,很有内涵的喜剧，笑到心塞的感觉……,力荐
悠哈,生活不易，且行且珍惜。,还行
一笑奈何,故事剧本必须是一个绝佳的故事，充满讽刺和些许黑色幽默，甚至带有政治意味在里面，孙佳放弃美国生活，投靠延安的大哥，啥意思，你懂的。但作为电影真的有些不合格，比起夏洛特烦恼差了不少。,推荐
董不二晶,好看好看好看怎么这么好看,力荐
欢迎来搞,笑着笑着就笑不出来了,力荐
竹均,情景剧的拍法。我来睡服他！,推荐
像向日葵的麦子,可以4星的,还行
梁吨吨,看完后心里很沉重,力荐
Rexs,年度最震撼电影,力荐
海的旅鹅,讲真我觉得被捧得太高了 话剧式的表演搬进大银幕总让人无所适从 后面真的是用力过猛,还行
叔度汪汪,有泪有笑有深度，真正的黑色幽默,力荐
kid,IB也要讲究形式，这是电影,还行
niji,我需要分析。,推荐
Evonne,迫不及待想去看一场话剧，感受一下话剧艺术的魅力了。,力荐
就叫我麦兜吧,整个电影用力过猛 太过刻意 三观混乱 编剧完全在耍观众 耍小聪明 我非常不喜欢这个电影 被高分骗了,很差
沙树,总感觉没演完没结束的样子……扎实！,推荐
芦苇_微小微,四星半。今年目前为止我看过的最喜欢的大陆电影，也不指望今年还有什么可以超越它。很巧啊，和去年最喜欢的心迷宫差不多一样属于荒诞派黑色幽默，也一样一个演员都不认识，高手确实来自民间。,力荐
General,我觉得充满政治隐喻啊,力荐
小一瓜,2016年度最佳华语片，不出大的意外的话，没有之一了。,力荐
十元,我以为是喜剧才看的，哪想到结局这般丧气。最喜欢的角色是一曼，可惜生错了年代的一曼。,推荐
谷家屯翠花,什么勇气？好意思公映？屎都不如 都懒得骂了 豆瓣应该形成负分机制,很差
寂寞星球的玫瑰,喜剧的外表。讽刺的内核。铜匠的反转。,推荐
ymli,乐着看那满屏讽刺。,推荐
甜南瓜,前面笑的有多开心，后面就有多憋气，心塞塞！人性的恶，叫不醒的，功夫到底是不是白做了？,推荐
一张手纸,三星半,推荐
158****6252,你就是一个臭 表 子,还行
不苦。,给五星。不是喜剧，这根本不是喜剧；前半段笑的有多没心没肺，后半段内心就有多压抑和不忍。身体僵硬手心发汗沉默得看完，走出影院觉得非常不舒服。从没看过这样的电影，没听过电影角色这样说话；内心翻涌的情绪，说不上悲伤也说不上绝望；只觉得一曼那一个个巴掌，全扇在了我的脸上。,力荐
ice,国产剧能做到这水平就五星，我是小粉红,力荐
尤兰黛尔,本来想看喜剧，结果是出悲剧,推荐
Jinary,看得好难受,力荐
Fov,讲个笑话，你可憋哭啊,推荐
Cat Helix,算是踩着龙标底线的 cult 了，豆瓣评论指出的那些不足不适却也在加强这种 cult 感,推荐
Leehsia,词穷了 为吸引票房打着开心麻花的旗号也是不容易  相比《夏洛特烦恼》这样的闹剧 这才是真正的喜剧吧。忠于剧本 改动较少  校长给一曼剪头发那段的穿插回忆和佳佳离开时七彩弹球慢速滚落山坡的影像处理算是发挥了一点“电影”的优势。短评装不下了  很喜欢 正式上映会二刷。,力荐
铭小生,一出闹剧到没觉得多好笑，又黑又污还有点凄凉，电影感稍弱。,还行
茗初丶,incredible China！这片子居然也能过审？,力荐
TitaniumL,第16869,还行
开心就好,特别好。,力荐
翔子,值得去影院看，也许是今天唯一值得化钱去看的片！,力荐
木木,荒诞又讽刺，人的尊严呀！,推荐
Daii,充分彰显了谎言的丑陋，已经在体制里谎言的更丑陋轮回，它只会越来越大，无法弥补。这真的是近几年中国最好的严肃喜剧，明明想笑，该笑，但却心疼的很。过后你在反思，自己是否也在这样的体制下无奈生存，是否也炮制过谎言，中伤过他人，屈服过权力。,力荐
ek.XOXO,可能因为我阅片数量还不够多，对“电影语言”还没有清晰的认识，所以觉得还不错，喜欢任素汐的表演。没有期待中那么揪心，也许是看过了更真实的伤痕文学的缘故。,推荐
新鲜药,开头我以为是喜剧......,推荐
SPT_NKG,就是好奇这个尺度的电影如何过审的！满分！今年最佳！,力荐
haohao,四星半。意外，荒谬，真实，深刻。,力荐
三空公子,喜剧包着的悲剧内核。,力荐
朔夜,剧情演技都绝了，最大的缺点就是道具，做不到年代还原,力荐
姜覼恴,有人说好的故事不等于好的电影，我觉得不对，好的故事就是好的电影本身。朴素而粗糙，没什么转折的故事，一样很好。导演说“异化”我觉得还不至于，说“嬗变”还差不多，结因无非是钱和性。,力荐
匿名者,影片话剧成分过于浓重，不像是电影，情节过于荒诞，演员演的很卖力但还是太过，太夸张，夏洛特烦恼赢台词包袱，剧情很老套，而这部麻花电影更像是放在大荧幕上的话剧，也许在剧场里会有很好的效果，但在把这称之为电影，有点糟蹋电影这两个字，导演有点不顾观众感受，过于自嗨，自嗨到一种自恋的感觉，,较差
斜杠杠,放大人性之恶，剧本着实厉害,推荐
jjxinxi,后半部才觉得评论不虚,还行
Jal,任素汐太厉害了，演得能让人忽略她的外貌而喜欢上她，虽然张一曼破坏别人家庭，可居然还会喜欢她（演技厉害就是这样吧）,力荐
沈春深,众生皆苦，还望诸恶莫作……主题真的很棒，很惊喜，但大特写镜头有点多，观影感受不太好。,推荐
半缘君,还是挺有意思的，话剧味十足,推荐
